Commune;Prixm2_Moy;Code_postal
Santilly;1197.0;28310
Agey;2354.0;21410
Prenois;1955.0;21370
Ucel;2079.0;7200
Cherance;975.0;53400
Cherance;975.0;72170
Aron;1282.0;53440
Vincelles;913.0;51700
Vincelles;913.0;71500
Vincelles;913.0;89290
Vincelles;1334.0;51700
Vincelles;1334.0;71500
Vincelles;1334.0;89290
Lacrost;1199.0;71700
Chevreaux;1205.0;39190
Essertenne;1378.0;71510
Anhaux;1699.0;64220
Oeyregave;1452.0;40300
Soliers;2156.0;14540
Lacarre;1168.0;64220
Sailly;2109.0;52230
Sailly;2109.0;8110
Sailly;2109.0;78440
Sailly;2109.0;71250
Sailly;2628.0;52230
Sailly;2628.0;8110
Sailly;2628.0;78440
Sailly;2628.0;71250
Champagne en valromey;1517.0;1260
Champagne en valromey;1517.0;1260
Champagne en valromey;1517.0;1260
Chantrigne;802.0;53300
Champeon;932.0;53640
Moulay;1377.0;53100
Soissons sur nacey;1054.0;21270
Meharin;1378.0;64120
Boussois;1026.0;59168
Marcille la ville;995.0;53440
Lassay les chateaux;914.0;53110
Lassay les chateaux;914.0;53110
Lassay les chateaux;914.0;53110
Lassay les chateaux;914.0;53110
Tauriers;1970.0;7110
Vagnas;2654.0;7150
Montbazin;2330.0;34560
Villeneuve en perseigne;1338.0;72600
Villeneuve en perseigne;1338.0;72600
Villeneuve en perseigne;1338.0;72600
Villeneuve en perseigne;1338.0;72610
Villeneuve en perseigne;1338.0;72600
Villeneuve en perseigne;1338.0;72610
Villeneuve en perseigne;1338.0;72610
Lussas;1738.0;7170
Larnas;1615.0;7220
Pont de labeaume;1194.0;7380
Blot l eglise;669.0;63440
Villebichot;1782.0;21700
Vals les bains;1953.0;7600
Bonnat;948.0;23220
Meyras;1825.0;7380
Saubusse;1968.0;40180
Angoume;2255.0;40990
Suhescun;1293.0;64780
Dezize les maranges;1322.0;71150
Ailhon;1502.0;7200
Saffres;1339.0;21350
Sceautres;1094.0;7400
Curciat dongalon;1233.0;1560
Semarey;961.0;21320
Rosieres;1908.0;7260
Rosieres;1908.0;43800
Rosieres;1908.0;60440
Rosieres;1908.0;81400
Rosieres;1076.0;7260
Rosieres;1076.0;43800
Rosieres;1076.0;60440
Rosieres;1076.0;81400
Rosieres;1108.0;7260
Rosieres;1108.0;43800
Rosieres;1108.0;60440
Rosieres;1108.0;81400
Rosieres;2820.0;7260
Rosieres;2820.0;43800
Rosieres;2820.0;60440
Rosieres;2820.0;81400
Merillac;1497.0;22230
Rochecolombe;1756.0;7200
Cressia;874.0;39270
Archelange;1481.0;39290
Orgelet;1190.0;39270
Orgelet;1190.0;39270
Laurac en vivarais;1493.0;7110
Tuffe val de la cheronne;1298.0;72160
Tuffe val de la cheronne;1298.0;72160
Crissey;1545.0;39100
Crissey;1545.0;71530
Crissey;1665.0;39100
Crissey;1665.0;71530
Voiteur;1581.0;39210
Mariac;1047.0;7160
Izeure;1806.0;21110
Vernas;1919.0;38460
Moelan sur mer;2032.0;29350
Moelan sur mer;2032.0;29350
Pouilly sur saone;1266.0;21250
Beauvernois;1243.0;71270
Lagorce;2318.0;7150
Lagorce;2318.0;33230
Lagorce;1208.0;7150
Lagorce;1208.0;33230
Jujurieux;1606.0;1640
Gras;1493.0;7700
Gras;1587.0;7700
Villefranque;3051.0;65700
Villefranque;3051.0;64990
Villefranque;965.0;65700
Villefranque;965.0;64990
Uzer;1914.0;7110
Uzer;1914.0;65200
Uzer;1331.0;7110
Uzer;1331.0;65200
Gy les nonains;1666.0;45220
Alba la romaine;2870.0;7400
Sampzon;2067.0;7120
Anglet;4227.0;64600
Beyrie sur joyeuse;1448.0;64120
Hastingues;1786.0;40300
Godewaersvelde;1783.0;59270
Mendionde;1699.0;64240
Treclun;1587.0;21130
Montlucon;982.0;3100
Chauzon;1912.0;7120
Chatenoy le royal;1700.0;71880
Longecourt en plaine;1825.0;21110
Valvigneres;2240.0;7400
Montagny les buxy;1639.0;71390
Fabras;2635.0;7380
Poncey les athee;1557.0;21130
Vallon pont d arc;2191.0;7150
Montpellier;2858.0;34000
Montpellier;2858.0;34070
Montpellier;2858.0;34090
Montpellier;2858.0;34080
Crugey;916.0;21360
Thury;1962.0;21340
Thury;1962.0;89520
Thury;762.0;21340
Thury;762.0;89520
Tressin;2540.0;59152
Pranles;2635.0;7000
Antheuil;682.0;21360
Vinezac;2615.0;7110
Franxault;2351.0;21170
Juif;1097.0;71440
Ascarat;1328.0;64220
Vesseaux;1681.0;7200
Montcoy;1408.0;71620
Aubenas;1622.0;7200
Bidon;2598.0;7700
Ailly;1598.0;27600
Painblanc;879.0;21360
Dounoux;1070.0;88220
Noves;3076.0;13550
Noves;3076.0;13550
Salavas;1942.0;7150
Menerbes;3774.0;84560
Iholdy;1100.0;64640
Bonloc;1796.0;64240
Rouans;2058.0;44640
Chenove;1643.0;21300
Marmagne;1100.0;21500
Marmagne;1100.0;18500
Marmagne;1100.0;71710
Marmagne;1474.0;21500
Marmagne;1474.0;18500
Marmagne;1474.0;71710
Marmagne;1267.0;21500
Marmagne;1267.0;18500
Marmagne;1267.0;71710
Mendive;1484.0;64220
Courbouzon;941.0;41500
Courbouzon;941.0;39570
Courbouzon;1819.0;41500
Courbouzon;1819.0;39570
Collonges les bevy;1858.0;21220
Corcelles les monts;1943.0;21160
Gergueil;1894.0;21410
Louzes;853.0;72600
Vadans;1334.0;39600
Vadans;1334.0;70140
Vadans;875.0;39600
Vadans;875.0;70140
Treve;989.0;22600
Longwy sur le doubs;903.0;39120
Mesmont;1151.0;21540
Mesmont;1151.0;8270
Cheval blanc;3145.0;84460
Cry;952.0;89390
Valleret;1100.0;52130
Ville savoye;1513.0;2220
Magny sur tille;2095.0;21110
Bedarrides;2391.0;84370
Navilly;1509.0;71270
Sare;2968.0;64310
Morieres les avignon;2436.0;84310
Marey les fussey;3873.0;21700
Chevannes;1671.0;21220
Chevannes;1671.0;89240
Chevannes;1671.0;91750
Chevannes;1671.0;45210
Chevannes;1623.0;21220
Chevannes;1623.0;89240
Chevannes;1623.0;91750
Chevannes;1623.0;45210
Chevannes;1403.0;21220
Chevannes;1403.0;89240
Chevannes;1403.0;91750
Chevannes;1403.0;45210
Chevannes;2876.0;21220
Chevannes;2876.0;89240
Chevannes;2876.0;91750
Chevannes;2876.0;45210
Loriol du comtat;2937.0;84870
Corvol l orgueilleux;736.0;58460
Flagey echezeaux;1895.0;21640
Marcille robert;1222.0;35240
Epinac;1317.0;71360
Chatellenot;1105.0;21320
Aigues mortes;3414.0;30220
Chamberia;705.0;39270
Plougourvest;1200.0;29400
Orgeux;1020.0;21490
Saunieres;1478.0;71350
Plan d orgon;2608.0;13750
Breal sous vitre;1040.0;35370
Mirande;1168.0;32300
Helette;2148.0;64640
Eyragues;3100.0;13630
Authumes;923.0;71270
Roche la moliere;1830.0;42230
Sampans;1634.0;39100
Isturits;688.0;64240
Angresse;3098.0;40150
Tercis les bains;1936.0;40180
Montfaucon;2011.0;46240
Montfaucon;2011.0;2540
Montfaucon;2011.0;25660
Montfaucon;2011.0;30150
Montfaucon;1647.0;46240
Montfaucon;1647.0;2540
Montfaucon;1647.0;25660
Montfaucon;1647.0;30150
Montfaucon;2248.0;46240
Montfaucon;2248.0;2540
Montfaucon;2248.0;25660
Montfaucon;2248.0;30150
Montfaucon;1215.0;46240
Montfaucon;1215.0;2540
Montfaucon;1215.0;25660
Montfaucon;1215.0;30150
Bez et esparon;1624.0;30120
Pujaut;2782.0;30131
Oppede;5055.0;84580
Chazilly;1105.0;21320
Boscamnant;774.0;17360
Commarin;949.0;21320
Sablet;1225.0;84110
Relans;1344.0;39140
Challes;1984.0;72250
Aubignan;2354.0;84810
Vignolles;738.0;16300
Modene;2333.0;84330
Hautot sur seine;1808.0;76113
Broindon;1505.0;21220
Bettembos;1375.0;80290
Athee;1477.0;53400
Athee;1477.0;21130
Athee;957.0;53400
Athee;957.0;21130
Larceveau arros cibits;1200.0;64120
Caromb;2154.0;84330
Orange;1890.0;84100
Malemort du comtat;2770.0;84570
Panossas;2404.0;38460
Maillane;2615.0;13910
Rognonas;2948.0;13870
Rosey;575.0;71390
Rosey;575.0;70000
Rosey;1483.0;71390
Rosey;1483.0;70000
Vedene;2406.0;84270
Sorgues;1957.0;84700
Barbentane;2681.0;13570
Camaret sur aigues;1996.0;84850
Reuilly sauvigny;633.0;2850
Fontaine de vaucluse;1563.0;84800
Lacoste;3450.0;34800
Lacoste;3450.0;84480
Lacoste;2497.0;34800
Lacoste;2497.0;84480
Aramits;1834.0;64570
Malaucene;2089.0;84340
Petit croix;1507.0;90130
Seignosse;3783.0;40510
Copponex;3688.0;74350
Auxonne;1364.0;21130
Roquemaure;1931.0;81800
Roquemaure;1931.0;30150
Roquemaure;1722.0;81800
Roquemaure;1722.0;30150
Cabannes;2421.0;13440
Cabannes;1112.0;13440
Cabannes;1044.0;13440
Bazinval;1297.0;76340
Saubion;3082.0;40230
Serignan du comtat;1739.0;84830
Velleron;2194.0;84740
Jallanges;2446.0;21250
Boucau;2831.0;64340
Flassan;2163.0;84410
Vacqueyras;1669.0;84190
Murs;3407.0;84220
Murs;3407.0;36700
Murs;300.0;84220
Murs;300.0;36700
Ayherre;2027.0;64240
Mormoiron;2823.0;84570
Bidart;4979.0;64210
Labenne;3313.0;40530
Port de lanne;1796.0;40300
Daubeuf la campagne;1661.0;27110
Oregue;2371.0;64120
Serrigny en bresse;1052.0;71310
Josse;2418.0;40230
Uhart cize;1794.0;64220
Pey;1746.0;40300
Clery;1118.0;21270
Clery;1118.0;73460
Molleges;2945.0;13940
Malaunay;1989.0;76770
Goes;1689.0;64400
Magny les aubigny;1916.0;21170
Franseches;532.0;23480
Villeneuve les avignon;3034.0;30400
Violes;1250.0;84150
Bersillies;2086.0;59600
Ispoure;2059.0;64220
Jonquerettes;2923.0;84450
Rye;1215.0;39230
Vesvres;375.0;21350
Chateauneuf du pape;1612.0;84230
Orist;1810.0;40300
Souraide;2669.0;64250
Anisy;1970.0;14610
Aressy;1964.0;64320
Althen des paluds;2591.0;84210
Longepierre;1527.0;71270
Fay;1087.0;72550
Fay;1087.0;61390
Fay;1087.0;80200
Fay;1434.0;72550
Fay;1434.0;61390
Fay;1434.0;80200
Fay;1200.0;72550
Fay;1200.0;61390
Fay;1200.0;80200
Moeuvres;1149.0;59400
Fatines;1696.0;72470
Autry le chatel;1592.0;45500
Allerey;1004.0;21230
Peyrehorade;1607.0;40300
Caumont sur durance;2282.0;84510
Vers sous sellieres;1102.0;39230
Chevigny;750.0;39290
Bayon sur gironde;1448.0;33710
Cersot;1487.0;71390
Mellecey;1785.0;71640
Mellecey;1785.0;71640
Comblanchien;1458.0;21700
Mittainvilliers verigny;1657.0;28190
Mittainvilliers verigny;1657.0;28190
Arcizans dessus;1418.0;65400
Cabrieres d avignon;3847.0;84220
Belus;1834.0;40300
Saumane de vaucluse;3315.0;84800
Robion;2374.0;84440
Villes sur auzon;1534.0;84570
Courthezon;1863.0;84350
Gigny sur saone;1279.0;71240
Mimbaste;1374.0;40350
Ozourt;1081.0;40380
Calavante;2301.0;65190
Targon;2147.0;33760
Foissac;2109.0;30700
Foissac;2109.0;12260
Foissac;456.0;30700
Foissac;456.0;12260
Donzacq;1475.0;40360
Seynes;2245.0;30580
Marandeuil;1734.0;21270
Poyartin;1675.0;40380
Sort en chalosse;1970.0;40180
Bourdic;2315.0;30190
Dions;1882.0;30190
Corberon;2140.0;21250
Gourdon;1337.0;6620
Gourdon;1337.0;46300
Gourdon;1337.0;7000
Gourdon;1337.0;71300
Gourdon;1392.0;6620
Gourdon;1392.0;46300
Gourdon;1392.0;7000
Gourdon;1392.0;71300
Gourdon;3145.0;6620
Gourdon;3145.0;46300
Gourdon;3145.0;7000
Gourdon;3145.0;71300
Gourdon;1887.0;6620
Gourdon;1887.0;46300
Gourdon;1887.0;7000
Gourdon;1887.0;71300
Malain;1497.0;21410
Talmay;1226.0;21270
Messey sur grosne;1562.0;71390
Parves et nattages;2065.0;1300
Parves et nattages;2065.0;1300
Revigny;951.0;39570
Charrecey;1008.0;71510
Longevelle sur doubs;1164.0;25260
Bainville sur madon;1498.0;54550
Chateauneuf de galaure;1804.0;26330
Pimorin;854.0;39270
Grenant les sombernon;560.0;21540
Eourres;2661.0;5300
Mervans;1459.0;71310
Ris;1090.0;63290
Ris;1090.0;65590
Vallerargues;4542.0;30580
Frichemesnil;2015.0;76690
Westrehem;1596.0;62960
Argiesans;1647.0;90800
Gaujacq;1550.0;40330
Abergement la ronce;1175.0;39500
Varois et chaignot;2614.0;21490
Brouzet les ales;2071.0;30580
Beaumotte les pin;1413.0;70150
Rancennes;1436.0;8600
Blauzac;2846.0;30700
Pipriac;1223.0;35550
Hinx;1824.0;40180
Chevigny en valiere;1904.0;21200
Ancey;1914.0;21410
Mont de marsan;1777.0;40000
Chartres de bretagne;2222.0;35131
Montmorot;1415.0;39570
Montmorot;1415.0;39570
Mauges sur loire;1377.0;49290
Mauges sur loire;1377.0;49410
Mauges sur loire;1377.0;49410
Mauges sur loire;1377.0;49410
Mauges sur loire;1377.0;49570
Mauges sur loire;1377.0;49410
Mauges sur loire;1377.0;49110
Mauges sur loire;1377.0;49290
Mauges sur loire;1377.0;49620
Mauges sur loire;1377.0;49410
Mauges sur loire;1377.0;49410
Asson;1615.0;64800
Sousceyrac en quercy;888.0;46190
Sousceyrac en quercy;888.0;46190
Sousceyrac en quercy;888.0;46190
Sousceyrac en quercy;888.0;46190
Sousceyrac en quercy;888.0;46190
Bastennes;1628.0;40360
Virieu le grand;1480.0;1510
Arpaillargues et aureillac;2692.0;30700
Baigts;1217.0;40380
Saulzet le froid;1439.0;63970
Jambles;1938.0;71640
Collorgues;3046.0;30190
Herqueville;2115.0;27430
Chapelle voland;1277.0;39140
Castelnau chalosse;1503.0;40360
Gibret;1581.0;40380
Vanlay;1704.0;10210
Belvezet;3515.0;30580
Serez;3686.0;27220
Irissarry;1444.0;64780
Lahosse;1250.0;40250
Sers;3228.0;16410
Sers;3228.0;65120
Sers;1483.0;16410
Sers;1483.0;65120
Tarascon;1897.0;13150
Aramon;2404.0;30390
Montblanc;2032.0;34290
Estibeaux;1691.0;40290
Ciel;994.0;71350
Gaujac;2146.0;32220
Gaujac;2146.0;47200
Gaujac;2146.0;30330
Gaujac;808.0;32220
Gaujac;808.0;47200
Gaujac;808.0;30330
Frebuans;1145.0;39570
Caupenne;1597.0;40250
Garrey;1151.0;40180
Uzes;3017.0;30700
Boulbon;2408.0;13150
Nousse;1642.0;40380
Bezouce;1834.0;30320
Condeon;1258.0;16360
Pomarez;1359.0;40360
Chevigney;823.0;70140
Leffard;1248.0;14700
Larbey;1773.0;40250
Pouzilhac;1862.0;30210
Castel sarrazin;1372.0;40330
Belleneuve;1858.0;21310
Vallabregues;1761.0;30300
Courgains;952.0;72260
Manduel;2250.0;30129
Momeres;1668.0;65360
Semezanges;2035.0;21220
Thoigne;1636.0;72260
Rahon;1304.0;39120
Rahon;1304.0;25430
Champdivers;1458.0;39500
Richarville;2166.0;91410
Moutiers sur le lay;1222.0;85320
Bergouey;798.0;40250
Doignies;1137.0;59400
Mirabel;1951.0;7170
Mirabel;1951.0;82440
Mirabel;1240.0;7170
Mirabel;1240.0;82440
Esquiule;999.0;64400
Plumaudan;1086.0;22350
Jasses;1245.0;64190
Marigny les reullee;1686.0;21200
Prehy;1195.0;89800
Ossas suhare;364.0;64470
Chatonnay;1825.0;38440
Bouillargues;2285.0;30230
Barcus;734.0;64130
Cheraute;1176.0;64130
Mortefontaine en thelle;2400.0;60570
Puget sur argens;3205.0;83480
Charmois l orgueilleux;995.0;88270
Marest;919.0;62550
Chatel moron;778.0;71510
Riaille;1362.0;44440
Pagny le chateau;1180.0;21250
Varanges;1504.0;21110
Chassey le camp;1620.0;71150
Estezargues;2596.0;30390
Jouvencon;872.0;71290
Ruffey sur seille;2074.0;39140
Pouilly en auxois;1575.0;21320
Bresilley;1660.0;70140
Marguerittes;2260.0;30320
Meynes;2005.0;30840
Rivehaute;1354.0;64190
Cenves;1766.0;69840
Barraute camu;1351.0;64390
Demigny;1630.0;71150
Neuilly en vexin;2187.0;95640
Beraut;1340.0;32100
Beauvois en cambresis;843.0;59157
Bellocq;1086.0;64270
Argentan;1408.0;61200
Ancone;1722.0;26200
Gomene;1009.0;22230
Champagnat;1502.0;23190
Champagnat;1502.0;71480
Champagnat;1046.0;23190
Champagnat;1046.0;71480
Vernot;1589.0;21120
Grandsaigne;600.0;19300
Orthez;1451.0;64300
Orthez;1451.0;64300
Feternes;3305.0;74500
Flaux;2335.0;30700
Vallabrix;2786.0;30700
Plouaret;1233.0;22420
Araux;2544.0;64190
Barnas;2451.0;7330
Collias;3199.0;30210
Theziers;1653.0;30390
Nogna;1602.0;39570
Narcastet;1748.0;64510
Tardets sorholus;1370.0;64470
Lemps;1594.0;7610
Lemps;1594.0;26510
Ancelle;2322.0;5260
Redessan;2302.0;30129
Voivres les le mans;1655.0;72210
Domazan;2531.0;30390
Saussay;1814.0;76760
Saussay;1814.0;28260
Saussay;1690.0;76760
Saussay;1690.0;28260
Chateau la valliere;1059.0;37330
Courcelles de touraine;1476.0;37330
Pontvallain;1100.0;72510
Servon sur vilaine;2147.0;35530
Ledenon;2335.0;30210
Renac;981.0;35660
Motreff;1128.0;29270
Montbray;1064.0;50410
Mulsanne;2365.0;72230
Yvre le polin;1416.0;72330
Baigts de bearn;1457.0;64300
Mansigne;1004.0;72510
Roeze sur sarthe;1369.0;72210
Tilh;1792.0;40360
Asnieres sur vegre;1562.0;72430
Etchebar;1734.0;64470
Parce sur sarthe;1258.0;72300
Artheze;1113.0;72270
Chantenay villedieu;846.0;72430
Marconnelle;1211.0;62140
Valliguieres;2705.0;30210
Berenx;1320.0;64300
Lirac;2009.0;30126
Montfrin;2330.0;30490
Marqueglise;1394.0;60490
Mauleon licharre;1548.0;64130
Cortevaix;1670.0;71460
Argilliers;3049.0;30210
Chenoves;1497.0;71390
Mouscardes;1272.0;40290
Thorey sur ouche;1672.0;21360
Perreuil;1292.0;71510
Saze;2719.0;30650
Tavel;2503.0;30126
Guinarthe parenties;1638.0;64390
Chaudenay;1389.0;52600
Chaudenay;1389.0;71150
Nimes;2036.0;30000
Nimes;2036.0;30900
Nimes;2036.0;30900
Taillades;2662.0;84300
Castetis;1364.0;64300
Caissargues;2121.0;30132
Sussey;1082.0;21430
Sussey;1082.0;21430
Comps sur artuby;1125.0;83840
Trans en provence;2460.0;83720
Connelles;2473.0;27430
Meritein;952.0;64190
Ogenne camptort;1511.0;64190
Auxey duresses;1623.0;21190
Sennecey les dijon;2092.0;21800
Nabas;460.0;64190
Savigny sur grosne;1261.0;71460
Roquiague;1398.0;64130
Combles en barrois;1496.0;55000
Garindein;971.0;64130
Roquebrune sur argens;4138.0;83380
Roquebrune sur argens;4138.0;83520
Seillans;3025.0;83440
Seillans;3025.0;83440
Cintheaux;1302.0;14680
Araujuzon;1188.0;64190
Callas;2009.0;83830
Ramous;971.0;64270
Cherence le heron;1419.0;50800
Savigny sous malain;1382.0;21540
Vaulx;4127.0;62390
Vaulx;4127.0;74150
Vaulx;1377.0;62390
Vaulx;1377.0;74150
Souvans;1086.0;39380
Samonac;1560.0;33710
Alos sibas abense;1105.0;64470
Cenon;2850.0;33150
Thiberville;1352.0;27230
Balaiseaux;849.0;39120
Grambois;2622.0;84240
Dree;1583.0;21540
Gassin;6294.0;83580
Viodos abense de bas;1161.0;64130
Menditte;769.0;64130
Thervay;1389.0;39290
Vernoux;1505.0;1560
Susmiou;1651.0;64190
Ozenx montestrucq;2069.0;64300
Ozenx montestrucq;2069.0;64300
Laguinge restoue;1024.0;64470
Louvroil;987.0;59720
Charritte de bas;352.0;64130
Loubieng;1128.0;64300
Cavalaire sur mer;4877.0;83240
Chatte;1842.0;38160
Uchizy;946.0;71700
Joncherey;1605.0;90100
Barbirey sur ouche;1291.0;21410
Lombard;1079.0;25440
Lombard;1079.0;39230
Faugeres;2075.0;34600
Faugeres;2075.0;7230
Faugeres;3440.0;34600
Faugeres;3440.0;7230
Parcoul chenaud;1102.0;24410
Parcoul chenaud;1102.0;24410
Caligny;774.0;61100
Heuilley sur saone;1460.0;21270
Toussieux;2682.0;1600
Lessard le national;1486.0;71530
Montory;3537.0;64470
Sallespisse;1343.0;64300
Sarraguzan;558.0;32170
Habas;1306.0;40290
Roucy;1524.0;2160
Lays sur le doubs;901.0;71270
Mont les seurre;1534.0;71270
Grimaud;6224.0;83310
Grimaud;6224.0;83310
Bevy;1592.0;21220
Orion;1387.0;64390
Gissey sur ouche;1462.0;21410
Foissy;776.0;21230
Cormot vauchignon;1523.0;21340
Cormot vauchignon;1523.0;21340
Taradeau;2897.0;83460
Arc sur tille;2294.0;21560
Meounes les montrieux;2726.0;83136
Bonnut;1984.0;64300
Montarlot les rioz;1864.0;70190
Bornay;1038.0;39570
Ramatuelle;6389.0;83350
Espes undurein;967.0;64130
Sus;1141.0;64190
Merignac;1416.0;33700
Merignac;1416.0;17210
Merignac;1416.0;16200
Merignac;806.0;33700
Merignac;806.0;17210
Merignac;806.0;16200
Merignac;3350.0;33700
Merignac;3350.0;17210
Merignac;3350.0;16200
Cogolin;3886.0;83310
Six fours les plages;4213.0;83140
Six fours les plages;4213.0;83140
Six fours les plages;4213.0;83140
Chamblanc;938.0;21250
Toulon;2611.0;83200
Toulon;2611.0;83100
Toulon;2611.0;83000
Navarrenx;1077.0;64190
Ruffey les echirey;2225.0;21490
Berrogain laruns;1139.0;64130
Narp;1644.0;64190
Sassangy;2404.0;71390
Sollies toucas;3236.0;83210
Berville en caux;1624.0;76560
Bandol;5179.0;83150
Ainharp;1164.0;64130
Lans;1622.0;71380
Sollies pont;2797.0;83210
Gayan;1623.0;65320
Tilloloy;1355.0;80700
Prechacq josbaig;1120.0;64190
Ollioules;3540.0;83190
Gareoult;2833.0;83136
Meursanges;1681.0;21200
Belgentier;2722.0;83210
Jonage;2921.0;69330
Pignans;2078.0;83790
Cuers;2673.0;83390
Collobrieres;1784.0;83610
Carnoules;2536.0;83660
Betton;2599.0;35830
Beaumont de pertuis;2753.0;84120
Jouques;2864.0;13490
Aren;1597.0;64400
Amou;1390.0;40330
Sarpourenx;1424.0;64300
Meyrargues;2958.0;13650
Castetner;2111.0;64300
Mercurey;2086.0;71640
Mercurey;2086.0;71640
Sannes;4043.0;84240
Berry bouy;1290.0;18500
Loisy;1170.0;54700
Loisy;1170.0;71290
Loisy;1120.0;54700
Loisy;1120.0;71290
Quincey;2410.0;21700
Quincey;2410.0;70000
Quincey;1270.0;21700
Quincey;1270.0;70000
Antully;1002.0;71400
Villevoques;1591.0;45700
Martailly les brancion;3693.0;71700
Ossages;1795.0;40290
Venelles;3797.0;13770
Sault de navailles;1236.0;64300
Auvillars sur saone;1210.0;21250
Baccarat;1060.0;54120
Baccarat;1060.0;54120
Baccarat;1060.0;54120
Montagny les beaune;1815.0;21200
Montfort;667.0;64190
Montfort;667.0;4600
Montfort;2100.0;64190
Montfort;2100.0;4600
Dracy le fort;2609.0;71640
Charre;1143.0;64190
Avosnes;402.0;21350
Ginasservis;2796.0;83560
Mirabeau;2368.0;4510
Mirabeau;2368.0;84120
Mirabeau;1653.0;4510
Mirabeau;1653.0;84120
Frontenaud;1150.0;71580
Corbieres en provence;2444.0;4220
Sombernon;1411.0;21540
Esparron;2266.0;31420
Esparron;2266.0;5110
Esparron;2266.0;83560
Entraigues sur la sorgue;2524.0;84320
Ponteves;2647.0;83670
Taillecourt;1535.0;25400
Bricqueville;958.0;14710
Tourtour;2774.0;83690
Tavernes;2097.0;83670
Baudinard sur verdon;2811.0;83630
Germigny;2781.0;51390
Germigny;2781.0;89600
Germigny;1637.0;51390
Germigny;1637.0;89600
Rocles;1561.0;7110
Rocles;1561.0;48300
Rocles;1561.0;3240
Rocles;1200.0;7110
Rocles;1200.0;48300
Rocles;1200.0;3240
Rocles;1059.0;7110
Rocles;1059.0;48300
Rocles;1059.0;3240
Chaux la lotiere;1364.0;70190
Esparron de verdon;2062.0;4800
Esparron de verdon;2062.0;4800
Damparis;1348.0;39500
Eveux;2897.0;69210
